time,speaker_gt,f0,centroid,tilt,rms
58.775,Speaker B,219.5,2239.8958272044447,-1.449520276110526,-23.20993112471658
58.975,Speaker B,221.3,1963.886748351565,-4.518158185637325,-24.237995561272832
59.175,Speaker B,221.3,1963.886748351565,-4.518158185637325,-24.237995561272832
59.375,Speaker B,182.3,2197.6520106751586,-3.4488948115676563,-27.49149540859491
59.575,Speaker B,147.4,2362.822244772125,-3.6469633801543764,-32.71628647905111
59.775,Speaker B,150.2,1930.4912947511864,-5.388599497708763,-21.931385154842985
59.975,Speaker B,226.1,1742.1792021491644,-5.9308906048743015,-20.388753326105395
60.175,Speaker B,245.0,1632.8596553090445,-6.37830598622714,-20.42981423822961
60.375,Speaker B,243.3,1388.4420596934149,-7.166380340781096,-19.08091641456001
60.575,Speaker B,227.6,1504.7761165236575,-6.597432923466217,-21.728103224606237
60.775,Speaker B,173.7,1577.101504696032,-6.250577792234713,-21.52361927643458
60.975,Speaker B,170.3,1362.3592514589982,-6.728215327654721,-21.987371232057676
61.175,Speaker B,138.7,1267.8384355139478,-7.192923346123527,-26.05483220207812
61.375,Speaker B,140.5,1322.0878457088672,-5.589310139160868,-25.537602796363146
61.575,Speaker B,155.6,1205.3184475534072,-5.828553062517251,-23.702864588986966
61.775,Speaker B,192.5,1296.0109494556707,-5.221168153423694,-21.610796394109855
61.975,Speaker B,195.8,1331.8171515750262,-5.523034455192008,-22.044120271197464
62.175,Speaker B,166.9,1167.1938764299186,-7.390732324853166,-22.47089401676604
62.375,Speaker B,137.9,1435.6619711323747,-6.584928713132613,-24.417350386978928
62.575,Speaker B,123.6,1470.9087999303479,-6.6482214883448965,-31.866967012718955
62.775,Speaker B,103.6,1280.6223551072676,-8.34548749015285,-27.309537328695622
62.975,Speaker A,97.1,1147.1662685368078,-9.597895790384563,-20.568401049115526
63.175,Speaker A,101.2,678.0479610836771,-12.327086750640674,-20.203862306505886
63.375,Speaker A,101.2,660.214268924944,-12.20225610905693,-20.64076000259383
63.575,Speaker A,101.4,578.1788399014207,-13.354873884562233,-21.64076632467856
63.775,Speaker A,93.4,869.8996216961976,-11.81774399338605,-22.803867522072085
63.975,Speaker A,90.1,1100.9396218802312,-10.134620385510921,-23.17217181004402
64.175,Speaker A,87.3,1014.2138636067054,-10.117661122871564,-23.982712630506757
64.375,Speaker A,85.2,824.964145750457,-9.91989716934038,-23.724593138113764
65.175,Speaker A,110.3,1702.24782540121,-6.543444552883304,-19.958917576526517
65.375,Speaker A,107.6,1354.7562677930641,-8.641494996953746,-19.322746713132034
65.575,Speaker A,102.2,1130.3817722379722,-10.089738385431042,-19.722239284532368
65.775,Speaker A,95.7,778.5033673485867,-10.27393916940559,-20.67665405096564
65.975,Speaker A,94.8,798.2480500935432,-9.776446264297983,-21.978724336888206
66.175,Speaker A,92.6,792.8094089512535,-10.8037817660961,-23.205136261522483
66.375,Speaker A,93.7,1173.9901010359065,-8.02954207800663,-24.211161813614236
66.575,Speaker A,92.6,858.9404621729665,-11.16509492971366,-21.812702910541873
