time,speaker_gt,f0,centroid,tilt,rms
74.975,Speaker A,84.7,1248.2152214086457,-11.329751258015513,-20.92603160134312
75.175,Speaker A,83.0,537.5759373154924,-13.897457997933115,-23.181174383306256
75.375,Speaker A,81.6,460.8133119409905,-14.112595688112322,-25.54091836272633
75.575,Speaker A,78.8,324.2759958674134,-15.395109540755401,-26.959384743253658
76.175,Speaker A,89.4,1160.6669661109024,-11.634211571338952,-20.209248193981374
76.375,Speaker A,87.0,960.0148395224775,-12.696277854712847,-19.935973887931002
76.575,Speaker A,84.6,858.2370799466215,-13.30973661762504,-20.534572209961745
76.775,Speaker A,81.7,731.6518299853137,-14.252718766713572,-22.068260877502787
76.975,Speaker A,80.8,482.727806088632,-14.620858680055228,-23.61997908439961
77.175,Speaker A,79.9,377.57408447787026,-15.331706870185917,-24.624911595037155
77.975,Speaker A,89.4,481.506279575628,-13.214128595185931,-19.56394848155089
78.175,Speaker A,87.9,623.7213682706808,-12.064017726885941,-20.88133799919612
78.375,Speaker A,86.0,875.2761795908655,-11.21045846389794,-21.61462993976069
78.575,Speaker A,83.1,1008.5591616630203,-11.441869973325792,-23.182834542618302
78.775,Speaker A,80.7,1327.7132109289198,-9.357656097285226,-25.469703520415475
78.975,Speaker A,79.5,1352.9116869613647,-9.290993788849601,-26.651596170313802
79.175,Speaker A,79.5,1192.078239071448,-9.38957412111042,-26.447523778462237
79.775,Speaker B,222.5,1924.1490001774214,-4.456713657594728,-21.28160655684568
79.975,Speaker B,175.7,1604.4804842757526,-7.409495070559247,-23.338665487406672
80.175,Speaker B,173.4,2296.8275048963287,-5.714227889115529,-24.6362247649334
80.375,Speaker B,153.7,2243.09954021316,-6.984564626776181,-25.85782220059145
80.575,Speaker B,200.8,2762.9871999747984,-5.29665924906694,-29.794958905648055
80.775,Speaker B,249.1,3237.22536933877,-3.397013757688825,-24.637299760460103
80.975,Speaker B,174.9,1702.0303218949673,-7.480784728677673,-21.400942151948037
81.175,Speaker B,170.0,1394.1407856859348,-8.448957434276473,-21.12851923485396
81.375,Speaker B,168.5,1265.1859605237214,-9.234213589331175,-21.666611295994027
81.575,Speaker B,166.7,670.5675319536678,-10.430509198156996,-21.62520409378249
81.775,Speaker B,168.4,1369.2133000661702,-7.72581192599005,-22.228611467883724
81.975,Speaker B,209.6,1883.278041747078,-6.0185763647043045,-20.811768502591505
82.175,Speaker B,201.1,2019.565090217641,-6.021048900897136,-21.20399718590168
82.375,Speaker B,193.8,1761.6053185846085,-6.5251876575338335,-21.119368461741956
