time,speaker_gt,f0,centroid,tilt,rms
57.575,Speaker A,86.0,952.3443690424547,-12.627503862667213,-24.593988197175864
57.775,Speaker A,82.0,848.0910557033703,-12.498518289820549,-26.754317446245693
57.975,Speaker A,80.2,774.9330861720089,-12.475345376083878,-28.07318802461035
58.175,Speaker A,79.6,917.381436632754,-11.532522683210058,-28.86100365536798
58.375,Speaker A,76.9,2027.407507207979,-6.198384039804649,-37.369717063188915
58.575,Speaker B,171.0,1905.2411371475898,-4.115038543739777,-34.77768834631286
58.775,Speaker B,157.0,1948.8708154826002,-2.886387538271199,-34.38488692266063
58.975,Speaker B,157.0,1721.4670959245586,-4.27068292187672,-35.4029484795165
59.175,Speaker B,151.8,1276.3947526734232,-4.904527046498732,-35.44003159781611
60.175,Speaker B,204.6,1640.8347055921358,-3.719227334542762,-28.45330137688685
60.375,Speaker B,206.2,2510.208469980205,-3.1062485331355982,-27.910073781667172
60.575,Speaker B,223.8,2507.0948617842396,-4.011342457777298,-28.386986436259964
60.775,Speaker B,184.9,2645.6833433690044,-3.9196568201339885,-29.114357971338404
60.975,Speaker B,172.6,3082.9576325961307,-4.496577426620304,-30.199518267908978
61.175,Speaker B,171.1,1817.595026465694,-6.833006037248883,-30.46546264031782
61.375,Speaker B,167.9,1732.3614812870997,-6.826649889717942,-30.004573310568226
61.575,Speaker B,158.5,1871.449580732947,-5.646064941271476,-31.63452375952417
61.775,Speaker B,160.7,749.8704999644509,-7.084992613320356,-31.048948257249837
61.975,Speaker B,170.1,909.0493445346599,-6.030887156396544,-29.71230135973697
62.175,Speaker B,182.3,1264.4376255680177,-5.592916656541019,-30.376538773683016
62.375,Speaker B,176.2,1282.488766072151,-6.113884567457757,-29.57036368400515
62.575,Speaker B,180.4,1223.5957742451799,-7.304136581855209,-29.49246290098765
62.775,Speaker B,175.7,1411.7654247225782,-7.409433312103069,-31.388726569337052
63.375,Speaker B,160.6,1031.5470033816982,-7.774960499903245,-31.17219141749999
63.575,Speaker B,160.3,1010.2391488255282,-8.520227032165058,-30.67237279561111
63.775,Speaker B,161.4,1684.6034967934438,-7.664209826678908,-31.23977984076052
63.975,Speaker B,162.4,2129.0826091950385,-6.9970967313220545,-31.706557280751973
64.175,Speaker B,164.4,2463.8910773156304,-6.9744628077540725,-32.12218089130991
64.775,Speaker A,98.6,895.6894800713978,-7.3497769539950975,-22.372515517266905
64.975,Speaker A,97.8,912.8749243268518,-7.5076145001708765,-23.515221218713652
65.175,Speaker A,91.7,956.4422871620131,-8.66762976068973,-22.904712516646065
65.375,Speaker A,79.8,2006.8870470166794,-5.947974468756121,-31.99088840063453
65.575,Speaker A,104.2,2974.6003172366227,-3.942100510848017,-22.885700092938418
65.775,Speaker A,93.0,2067.1483026610367,-6.6621254738543065,-22.691994447947028
65.975,Speaker A,87.6,1795.1998590611056,-6.808758650243039,-24.374220090117674
66.175,Speaker A,87.6,902.8946556598835,-9.150594934204262,-23.563489785566397
66.375,Speaker A,79.9,785.024567661273,-8.342279501086598,-29.081258788100083
66.975,Speaker A,96.7,890.4287103663114,-9.144881204418484,-21.328848851534268
67.175,Speaker A,94.1,940.4494748760566,-9.736605824583144,-22.4378789099681
67.375,Speaker A,91.4,777.4439557000104,-9.49742516365985,-24.590069369335144
67.575,Speaker A,82.6,758.369441324193,-8.108826498054226,-29.285963360368225
67.775,Speaker A,77.5,563.8810021708952,-8.169289077317439,-32.30777174000528
67.975,Speaker A,95.6,535.533959324564,-6.659263049588299,-30.37642931110976
68.175,Speaker A,98.1,580.4555594040106,-9.962289226929276,-21.02528822916439
68.375,Speaker A,98.7,578.368547378912,-12.507960745845047,-18.890694425095916
68.575,Speaker A,97.5,556.822841663833,-12.396428758146856,-19.969351287138064
68.775,Speaker A,96.6,627.5387964463962,-11.551486551684306,-21.771018555950047
68.975,Speaker A,88.4,869.4863655292421,-11.017849628034945,-24.113690619535998
69.175,Speaker A,84.4,996.5467045307215,-9.276214622254574,-28.56617785682298
